,Image,Accuracy,F1,Jaccard,Recall,Precision
418,pexels-photo-751245_0,0.993808746337891,0.963594356340145,0.929746342308025,0.971944431874745,0.95538653144738
419,pexels-photo-752398_0,0.956203460693359,0.857755256278418,0.75093823893095,0.964072856904139,0.772557859263062
420,pexels-photo-753603_0,0.992393493652344,0.926761184162198,0.863518138261465,0.977908689248895,0.880698080279232
421,pexels-photo-755401_0,0.996822357177734,0.994666649593116,0.989389886638645,0.992449021311391,0.996894210654654
422,pexels-photo-756453_0,0.9874267578125,0.98690629419523,0.974151046976708,0.992560629669583,0.981316016084817
423,pexels-photo-756565_0,0.950225830078125,0.798797224363917,0.66499781765899,0.684632057517446,0.958657191501962
424,pexels-photo-757056_0,0.987201690673828,0.979698779506357,0.960205437206434,0.99838439149524,0.961699751713651
425,pexels-photo-758855_0,0.975582122802734,0.756606715084224,0.608501529051988,0.955440314990877,0.626274707289437
426,pexels-photo-758857_0,0.969615936279297,0.972407653108946,0.946297095390922,0.990619706380576,0.954853150278596
427,pexels-photo-763219_0,0.988784790039062,0.991721154983358,0.983578262982388,0.993932244335821,0.989519881318978
428,pexels-photo-764340_0,0.991245269775391,0.993780673204864,0.987638228307649,0.989354182516686,0.998246951219512
429,pexels-photo-768108_0,0.991531372070312,0.983915840723352,0.968340891588945,0.972905592251372,0.995178144831528
430,pexels-photo-769726_0,0.980731964111328,0.968292728859204,0.938534365264798,0.987882824608369,0.949464483565185
431,pexels-photo-769729_0,0.994857788085938,0.991652320382457,0.98344285451084,0.98813990225601,0.995189797896935
432,pexels-photo-769731_0,0.994846343994141,0.995184853852651,0.990415856755721,0.994933082481721,0.995436752679125
433,pexels-photo-769750_0,0.990837097167969,0.990262609555777,0.980713023928055,0.988467421477303,0.992064330097876
434,pexels-photo-769773_0,0.983467102050781,0.982213357628886,0.965048387096774,0.995126900176296,0.969630673991606
435,pexels-photo-769774_0,0.995609283447266,0.996567304394506,0.993158094966355,0.995875280892179,0.997260290325661
436,pexels-photo-770136_0,0.983688354492188,0.954506766533322,0.912972686937762,0.9326375317061,0.977426243081884
437,pexels-photo-770158_0,0.948501586914062,0.928196072591111,0.866012942157291,0.979688991186212,0.88184583666003
438,pexels-photo-773327_0,0.991199493408203,0.904830658801205,0.826201597107127,0.847199691000386,0.970874645892351
439,pexels-photo-774557_0,0.977024078369141,0.985924445846625,0.972239634225033,0.973087302502595,0.999104816937432
440,pexels-photo-775325_0,0.981586456298828,0.982207297698781,0.965036687213438,0.966282518983761,0.998665767183869
441,pexels-photo-775358_0,0.975292205810547,0.970663502171816,0.942999207955646,0.943896337273832,0.998993110263749
442,pexels-photo-776216_0,0.996372222900391,0.994014764838789,0.988100749490122,0.994208737252927,0.993820868098816
443,pexels-photo-776944_0,0.979839324951172,0.948771385644356,0.902535730751498,0.985958055482805,0.914287849349873
444,pexels-photo-777155_yBOc5wst95_0,0.992694854736328,0.990058506855218,0.980312734525192,0.99362287429143,0.986519620521628
445,pexels-photo-783344_0,0.994728088378906,0.94341167799525,0.892884824058286,0.974042445252389,0.914648670107185
446,pexels-photo-784028_0,0.980968475341797,0.985801332494714,0.972000224492087,0.972425913240727,0.999549832918756
447,pexels-photo-784155_0,0.994762420654297,0.969725033626601,0.9412293468025,0.985081981901263,0.954839550132442
448,pexels-photo-784375_0,0.982620239257812,0.969968228019986,0.9416876783863,0.983044733044733,0.957235044625433
449,pexels-photo-786265_0,0.994590759277344,0.966461684011353,0.935100004576868,0.97685871384174,0.956283641469694
450,pexels-photo-787472_0,0.989822387695312,0.973734987202205,0.948814365743228,0.984042341517768,0.963641323409064
451,pexels-photo-787581_0,0.978103637695312,0.665462175078681,0.498646169971176,0.516838674633351,0.934064136125654
452,pexels-photo-788218_HmHgpPsHsX_0,0.935050964355469,0.922982973564695,0.856980856300453,0.983847014349637,0.869210714650854
453,pexels-photo-788741_0,0.992267608642578,0.994668946018805,0.989394430898988,0.990737005349275,0.998632220450153
454,pexels-photo-791085_0,0.993972778320312,0.950553921261814,0.905767280968569,0.980945614261723,0.921988829528898
455,pexels-photo-792537_yBAzy3yZcW_0,0.978569030761719,0.973898903549526,0.949125682565268,0.979917538496059,0.967953749965368
456,pexels-photo-792776_fHzosf2RPV_0,0.992179870605469,0.966576450255976,0.935314905969961,0.967522929790776,0.965631820699091
457,pexels-photo-792906_G4bGW1y54r_0,0.998378753662109,0.967041488949205,0.936186186186186,0.954677691012096,0.97972972972973
458,pexels-photo-793253_0,0.993335723876953,0.991981567243302,0.984090702121847,0.997968286804023,0.986066246920339
459,pexels-photo-794432_0,0.983436584472656,0.985511598729345,0.971437029240535,0.986070953999426,0.984952877695442
460,pexels-photo-795160_0,0.996128082275391,0.973584905660377,0.948529411764706,0.990154041607114,0.957561175386505
461,pexels-photo-795771_0,0.991477966308594,0.991980471694727,0.984088545747212,0.994007237358005,0.989961954302173
462,pexels-photo-795825_NWYTnhd29j_0,0.994335174560547,0.988536447919963,0.977332743119686,0.982717868434785,0.994424340317145
463,pexels-photo-796060_0,0.959056854248047,0.888549681733695,0.799450652117045,0.812414552635577,0.980430348999748
464,pexels-photo-797366_0,0.992656707763672,0.988798826931693,0.977845806815435,0.991469946439199,0.986142061281337
465,pexels-photo-797408_0,0.743381500244141,0.456013520616514,0.2953481307677,0.295660927374536,0.996430717037141
466,pexels-photo-797770_0,0.995262145996094,0.995283878611136,0.990612032018867,0.992660425377204,0.997921235380117
467,pexels-photo-799965_0,0.988201141357422,0.989223184265082,0.978676171500665,0.990710950749195,0.987739879486216
468,pexels-photo-800212_0,0.874649047851563,0.647923541764882,0.47920628882972,0.970128661725543,0.486383012949409
469,pexels-photo-802457_0,0.914043426513672,0.954068185292769,0.912170537196848,0.919001598290968,0.991917025533214
470,pexels-photo-802522_0,0.983978271484375,0.95959906885473,0.922335842008913,0.941859586842404,0.978019607843137
471,pexels-photo-803968_cxuub1Q6aC_0,0.99725341796875,0.989537925021796,0.979292493528904,0.987042351508827,0.992046149812079
472,pexels-photo-804430_0,0.995521545410156,0.990129974946614,0.98045288045288,0.992901343854857,0.987374033769849
473,pexels-photo-804607_0,0.9984130859375,0.982317436028224,0.965249352602122,0.989382652624368,0.9753524098928
474,pexels-photo-805178_0,0.792461395263672,0.88421585799018,0.792461395263672,0.792461395263672,1
475,pexels-photo-807843_0,0.995800018310547,0.991271256986562,0.982693577289446,0.995525335201758,0.98705338112004
476,pexels-photo-808908_0,0.988609313964844,0.979517923531752,0.959858037802812,0.9690948328515,0.99016766284375
477,pexels-photo-808964_0,0.821006774902344,0.852404768645214,0.742774756600298,0.75011902784698,0.986990093240093
478,pexels-photo-811011_0,0.994808197021484,0.994100179898997,0.988269567240978,0.997555310023229,0.990668901522351
479,pexels-photo-812745_0,0.994438171386719,0.993390872332324,0.986868532211725,0.995358090185676,0.991431415128483
480,pexels-photo-813283_0,0.974170684814453,0.962117100735726,0.926999665779004,0.956407603919867,0.96789517527073
481,pexels-photo-813544_0,0.985569000244141,0.984982433854032,0.970409248771941,0.988329111100489,0.981658345136455
482,pexels-photo-813940_q7nmAaYz0A_0,0.992019653320312,0.994611608223737,0.989280974754954,0.990931113414972,0.998319544984488
483,pexels-photo-813961_0,0.844913482666016,0.818419348355256,0.692647892647893,0.969821426681203,0.70790579799728
484,pexels-photo-818556_0,0.983249664306641,0.971984917409418,0.945496747927114,0.960882508767061,0.983346888191782
485,pexels-photo-819150_0,0.993160247802734,0.980837670596031,0.962395922904302,0.99037423921958,0.971483010479517
486,pexels-photo-819482_0,0.995742797851562,0.995724301750891,0.991485011025232,0.993546956594873,0.997911211113586
487,pexels-photo-821382_0,0.988445281982422,0.987784073723054,0.975863003219329,0.979053908204952,0.99667133276906
488,pexels-photo-821419_0,0.993114471435547,0.994769889631632,0.98959420273145,0.992885485233044,0.996661460480401
489,pexels-photo-824113_0,0.980022430419922,0.982057510526694,0.964747537982054,0.967156363243739,0.997425012178996
490,pexels-photo-825706_0,0.996658325195312,0.989554516836783,0.979324994099599,0.985605700712589,0.993535102001724
491,pexels-photo-825860_wyhja5jIzr_0,0.976818084716797,0.856121410138031,0.748437305956865,0.95991505176533,0.772583539868387
492,pexels-photo-825996_0,0.990398406982422,0.992762270639894,0.985628557888306,0.996099204837909,0.989447619265976
493,pexels-photo-833052_0,0.969795227050781,0.935100488508573,0.87811148227398,0.981621379773192,0.892789507457781
494,pexels-photo-833169_0,0.990440368652344,0.981216645679679,0.963125910448639,0.978707815607291,0.983738371131852
495,pexels-photo-833185_KHjpHKhX3f_0,0.988147735595703,0.980993570725082,0.962696154354116,0.984516778605896,0.977495489345102
496,pexels-photo-835907_0,0.988529205322266,0.989814893220655,0.979835167414382,0.996317863815511,0.983396261971584
497,pexels-photo-835942_0,0.9962158203125,0.994750322812811,0.98955547600497,0.991831996623048,0.997685873211329
498,pexels-photo-835969_o4Lyl8nM5g_0,0.994949340820312,0.990253526103472,0.980695205878922,0.983793587643342,0.996798861817535
499,pexels-photo-835986_0,0.983020782470703,0.972158803034947,0.945825878458149,0.992502905603024,0.95263196606762
500,pexels-photo-838574_0,0.995571136474609,0.997664956446711,0.995340792346218,0.996068304672252,0.999266735158438
501,pexels-photo-839604_0,0.993446350097656,0.995344753770533,0.990732649340281,0.995274634759613,0.995414882662186
502,pexels-photo-840266_nUmtBFybka_0,0.980110168457031,0.957916996238842,0.919232914059112,0.951359497242529,0.964565521276942
503,pexels-photo-840667_0,0.996318817138672,0.963090457066361,0.928808557727776,0.988614055751865,0.938851603281134
504,pexels-photo-848203_0,0.890384674072266,0.8635130834596,0.759809084374007,0.783720168299076,0.96139567843129
505,pexels-photo-848305_0,0.974124908447266,0.975136086215428,0.951478604231941,0.978173100258128,0.972117872334205
506,pexels-photo-848607_0,0.96435546875,0.903868312757202,0.824598288031236,0.866532528504359,0.944566292521395
507,pexels-photo-848699_0,0.979061126708984,0.95695273348966,0.917458646616541,0.968628447139886,0.945555142272643
508,pexels-photo-852485_0,0.993747711181641,0.989462991893126,0.979145725446286,0.991675257731959,0.987260574492925
509,pexels-photo-852793_0,0.951820373535156,0.954904775166563,0.913701213512627,0.931082022002506,0.979978600847172
510,pexels-photo-852854_0,0.9774169921875,0.950618107806009,0.905883849223383,0.917642322248168,0.986052226279267
511,pexels-photo-852858_0,0.992347717285156,0.977349201689212,0.955701793127816,0.983054697437761,0.971709551394315
512,pexels-photo-852943_0,0.996845245361328,0.970370104976532,0.942445542487299,0.950716090985678,0.990853881612643
513,pexels-photo-853169_0,0.998889923095703,0.996592864920559,0.993208868144691,0.9977259939985,0.995462306738708
514,pexels-photo-855248_0,0.999111175537109,0.995261820030503,0.990568329015544,0.994756097560976,0.995768056968464
515,pexels-photo-859194_0,0.993244171142578,0.986881772997637,0.974103265240469,0.996917182963695,0.977046391223361
516,pexels-photo-859209_0,0.976367950439453,0.955570058737888,0.914920207652374,0.994105709254783,0.919910520719701
517,pexels-photo-860481_0,0.995677947998047,0.956921790046006,0.917401764234162,0.965771297006907,0.948232989224625
518,pexels-photo-860491_0,0.992790222167969,0.755940082644628,0.607639609715591,0.876872378669862,0.66432137993645
519,pexels-photo-860645_0,0.994403839111328,0.995733641992363,0.99150353295494,0.995690206707225,0.995777081067247
520,pexels-photo-863075_0,0.966335296630859,0.979895250267114,0.960582970056457,0.960861931079469,0.999697854300695
521,pexels-photo-864078_0,0.970558166503906,0.977694157360524,0.956361703691558,0.989261964779712,0.966393756391871
522,pexels-photo-866019_0,0.978275299072266,0.984816451022057,0.970087086235332,0.989769560557342,0.979912668389246
523,pexels-photo-866821_0,0.994331359863281,0.987595164952584,0.975494318837712,0.991684688762594,0.983539231498262
524,pexels-photo-867852_0,0.998748779296875,0.994150169431068,0.988368381857513,0.990299886299034,0.998030509202893
525,pexels-photo-868866_0,0.991657257080078,0.984685195689166,0.969832402234637,0.977694960507287,0.99177610698114
526,pexels-photo-873513_0,0.995967864990234,0.994647640556402,0.989352271582553,0.997369810707612,0.991940289462787
527,pexels-photo-874283_0,0.934795379638672,0.777443589443121,0.635916332964131,0.69981950727831,0.8744361783141
528,pexels-photo-875722_0,0.992733001708984,0.989995851297913,0.98018988592286,0.9887133656408,0.991281668366864
529,pexels-photo-878119_0,0.985187530517578,0.964729819334563,0.931862848318944,0.945450337374708,0.984811957569913
530,pexels-photo-879471_0,0.925167083740234,0.925151379874775,0.860727141061958,0.928271722152461,0.922051945088793
531,pexels-photo-879651_0,0.990146636962891,0.987149317665086,0.974624724929268,0.991396022784051,0.982938839405138
532,pexels-photo-880470_0,0.987926483154297,0.963191254288539,0.92899607403253,0.958409516976416,0.968020945345738
533,pexels-photo-881638_0,0.996894836425781,0.993913745663357,0.987901128138052,0.990226605682275,0.997628446632544
534,pexels-photo-883090_0,0.978145599365234,0.930602158613254,0.870211368115811,0.886744540375825,0.979023830763349
535,pexels-photo-884417_0,0.993427276611328,0.996026612243016,0.992084675140918,0.994845099619947,0.997210934613964
536,pexels-photo-884421_0,0.996665954589844,0.992426999393467,0.984967837363696,0.988828455495122,0.996051830593965
537,pexels-photo-9058_0,0.960117340087891,0.789124427681075,0.651697371489489,0.984647908592138,0.65838718362951
538,pexels-photo-91626_0,0.995594024658203,0.975385205549517,0.951953076251092,0.959175119456786,0.992152612182961
539,pexels-photo-91950_0,0.9881591796875,0.987564800051279,0.975435069919831,0.982432507831244,0.992750996737948
540,pexels-photo-93140_0,0.99737548828125,0.995925377554042,0.99188382545506,0.994182540527119,0.997674335821161
541,photographer-ocean-woman-with-camera-center-591670_0,0.954715728759766,0.920628765135762,0.852930609413135,0.963271816540975,0.881601188341956
542,plank-fitness-muscular-exercising-163437_0,0.992130279541016,0.985760727769687,0.971921276132404,0.974986687784165,0.99677554438861
543,portrait-child-hands-57449_0,0.994853973388672,0.996949847718491,0.993918245713693,0.994577378374477,0.999333662724549
544,portrait-of-a-girl-girl-hair-makeup-159072_0,0.9952392578125,0.990810150071428,0.981787668734039,0.982863403944485,0.998886447321535
545,portrait-studio-female-underwear-104840_0,0.978668212890625,0.970477678759978,0.942648506727929,0.943868224855717,0.998631000239032
546,portrait-sunset-beauty-young-women_0,0.980236053466797,0.98234771024487,0.965307816957052,0.990368431538234,0.97445586048398
547,pylon-flight-girl-model-163497_0,0.969898223876953,0.96993389342935,0.941622957247379,0.97088459866208,0.968985048265782
548,review-viewing-platform-view-sky-160407_0,0.990264892578125,0.986704871060172,0.973758624589978,0.988208162456042,0.985206146419617
549,smile-color-laugh-black-157907_0,0.989326477050781,0.994188944456444,0.988445035453671,0.989933121848931,0.998481517481321
550,soccer-football-soccer-player-goal-keeper-159636_0,0.977615356445312,0.972694022280338,0.946839640161981,0.950931688321141,0.995475759596152
551,softball-player-female-youth-163375_0,0.989154815673828,0.992873990189517,0.98584882181362,0.987746613736559,0.998054876666079
552,soldier-military-uniform-american_0,0.981147766113281,0.978910984040283,0.9586930901614,0.985555937446297,0.97235503560529
553,sunglasses-white-dress-fashion-model-157887_0,0.975791931152344,0.982149286646564,0.964924692552162,0.981442545536317,0.982857046345088
554,tea-summer-pretty-young-woman-vintage-37832_0,0.893501281738281,0.813285001538235,0.685324616771867,0.72357491372129,0.928388200085507
555,tourist-girl-backpack-vacation-163259_0,0.990325927734375,0.994140372280449,0.98834901499559,0.988976030451532,0.999358932669349
556,tulips-yellow-blonde-pretty-young-woman-37606_0,0.98577880859375,0.988636294358993,0.977527954429006,0.980340831464342,0.997073344687444
557,vintage-woman-on-bed-retro-bedroom-37738_0,0.933490753173828,0.873355657410165,0.775183102950278,0.975149637463706,0.790805051302289
558,water-splashing-childhood-child-160976_0,0.988430023193359,0.9801641542134,0.9610999243289,0.978315077614006,0.98202023378938
559,wedding-dresses-character-fashion-individuality-157997_0,0.900753021240234,0.918941317589145,0.850038330518586,0.957039209832959,0.883760509615212
560,wildernessculture-rei1440project-welltravelled-awesomeearth_0,0.997577667236328,0.94656231591349,0.89854609362518,0.917455138662316,0.977576916391448
561,woman-poses-e-learning-female-159750_0,0.988040924072266,0.991298023943619,0.982746190127629,0.996834718725402,0.985822494092706
562,woman-pregnant-pier-belly-54634_0,0.997200012207031,0.997425862020593,0.994864942388011,0.997376892810302,0.997474836039701
563,women-modeling-style-skin_0,0.981113433837891,0.93627974620008,0.880193587416818,0.888340741464368,0.989687916632656
564,women-sexy-outdoors-girl-48843_0,0.992816925048828,0.992527748125985,0.985166337117243,0.990982281530318,0.994078042653991
565,young-girl-ballerina-dance-591679_0,0.994487762451172,0.988787236849252,0.977823137603978,0.981332306507509,0.996356300628655
566,young-woman-pretty-shooting-157717_0,0.9683837890625,0.973640521337565,0.948634997366056,0.963697720247052,0.98379062787215
